,,,,,,ADVERTISING AND PRESS,,,,,,,Campaign materials,,,,,,,Campaign activity,,,Data and infrastructure,,,,,,,,Production Services,,,,Consultancy,,,,,Research,,,,,,,Miscellaneous,,,,,,,,Completely unclear
Supplier,Party,Total Spend,Expense Category,Supplier,More than 1 service,ADVERTISING AND PRESS,Merchandise,Newspaper or magazine advertising,Social media advertising,Online advertising (i.e. web advertising but not online newspapers or social media),"Other forms of advertising (billboards, advans, digital posters outside)",PR,Campaign materials,Design services,Campaign material printing,Paid leaflet delivery/ postage,Event costs/Venue hire,"Creative content owned by a third party (e.g. Getty images, PA images, demo music)",Translation/Braile/British Sign Language services,Campaign activity,Fundraising,Phone banking,Data and infrastructure,Campaign database or CRM,Data Services and analysis,IT infrastructure and support,Telecommunications services,Mobile application services,Email services,Website services,Production Services,Video editing/ production,Audio editing/production,Photos editing/production,Consultancy,Communication consultants,Design consultants,Social media strategy and consultancy,Data consultancy,Research,Polling,Focus groups,Ordinance survey data,Message testing,Archival research,Other forms of research,Miscellaneous,Catering,Accommodation,Expenses claimed by provider,Office infrastructure and supplies,Physical Security,Recruitment services/staffing costs,Transport,Completely unclear
My Comms Ltd,Conservative and Unionist Party,"£21,912.00",Overheads and general administration,My Comms Ltd,y,,,,,,,,,,,,,,,,,,,,,"£20,112.00",,,,,,,,,,,,,,,,,,,,,"£1,800.00",,,,,,,,
NEC,Conservative and Unionist Party,"£73,709.24",Overheads and general administration,NEC,y,,,,,,,,,,,,"£72,786.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£922.80,,,,,,,
Transport and Salaried Staffs' Association,Labour Party,"£7,000.00",Overheads and general administration,Transport and Salaried Staffs' Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,000.00"
Telefonica Limited (O2),Labour Party,"£5,208.78",Overheads and general administration,Telefonica Limited (O2),,,,,,,,,,,,,,,,,,,,,,,"£3,708.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,500.00"
Broughton Down Farmhouse,Reform UK,"£3,425.00",Overheads and general administration,Broughton Down Farmhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,425.00"
FoxtonsLtd,Reform UK,"£1,800.00",Overheads and general administration,FoxtonsLtd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,800.00"
Pickett Ltd,Reform UK,"£1,140.00",Overheads and general administration,Pickett Ltd,,,"£1,140.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travelodge,Reform UK,"£1,213.82",Overheads and general administration,Travelodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,213.82"
Camberwell Studios Limited,Green Party,"£2,346.00",Overheads and general administration,Camberwell Studios Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,346.00",,,,,,,,,,,,,,,,,,,,,,,
Adrian Ramsay,Green Party,"£3,126.00",Overheads and general administration,Adrian Ramsay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,126.00",,,,,,,,,,,,,,,,,,,,
Harrogate Spring Water,Conservative and Unionist Party,"£6,512.81",Overheads and general administration,Harrogate Spring Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£324.00,,,,,,,"£6,188.81"
Simkins,Conservative and Unionist Party,"£3,333.60",Overheads and general administration,Simkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,333.60",,,,,,,,,,,,,,,,,,,,
Total Comp,Conservative and Unionist Party,"£2,093.00",Overheads and general administration,Total Comp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,093.00",,,,
Thompsons Solicitors,Labour Party,"£2,400.00",Overheads and general administration,Thompsons Solicitors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,400.00"
GMB,Labour Party,"£10,021.74",Overheads and general administration,GMB,,,,,,,,,,,,"£2,317.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,703.94"
Post Office,Labour Party,"£17,887.88",Overheads and general administration,Post Office,,,,,,,,,,,,"£14,044.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,843.00"
Levy UK,Labour Party,"£1,444.00",Overheads and general administration,Levy UK,,,,,,,,,,,,,"£1,444.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peterborough Serviced Accomodation,Labour Party,"£3,144.00",Overheads and general administration,Peterborough Serviced Accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,144.00",,,,,,
Home Marketing Limited,Reform UK,"£32,171.94",Overheads and general administration,Home Marketing Limited,,,,,,,"£32,171.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MessageSpace,Reform UK,"£22,800.00",Overheads and general administration,MessageSpace,,,,,,"£22,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJNS Consultancy,Green Party,"£1,000.00",Overheads and general administration,DJNS Consultancy,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£333.33,£333.34,£333.33,,,,,,,,,,,,,,,,,
Peter Bellini,Conservative and Unionist Party,"£2,383.60",Overheads and general administration,Peter Bellini,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000.00",,,,,,,,,,,,,,,£383.60,,,,,
AR Digital,Conservative and Unionist Party,"£3,094.83",Overheads and general administration,AR Digital,,,,,,,,,,,"£3,094.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4S Secure Solutions (UK) Ltd,Conservative and Unionist Party,"£103,201.90",Overheads and general administration,G4S Secure Solutions (UK) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£103,201.90",,,
Gabbey Business Machines,Alliance - Alliance Party of Northern Ireland,"£4,893.10",Overheads and general administration,Gabbey Business Machines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,893.10",,,,
Pitney Bowes,Labour Party,"£15,248.60",Overheads and general administration,Pitney Bowes,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,488.88",,,,"£6,759.72"
Wortley Hall,Labour Party,"£1,632.00",Overheads and general administration,Wortley Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,632.00",,,,,,
Associated Society of Locomotive Engineers and Firemen,Labour Party,"£2,000.00",Overheads and general administration,Associated Society of Locomotive Engineers and Firemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000.00"
Washington Central Hotel & Sleepwell Inn,Reform UK,"£2,126.70",Overheads and general administration,Washington Central Hotel & Sleepwell Inn,y,,,,,,,,,,,,£500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£200.00,"£1,315.00",,,,,,£6.70
Lucy Thomas,Green Party,"£2,000.00",Overheads and general administration,Lucy Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000.00"
Nestor,Conservative and Unionist Party,"£19,440.00",Overheads and general administration,Nestor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£19,440.00",,
Manchester Central,Conservative and Unionist Party,"£1,800.00",Overheads and general administration,Manchester Central,,,,,,,,,,,,,"£1,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENERO Productions,Plaid Cymru - The Party of Wales,"£2,166.26",Rallies and other events,GENERO Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,166.26"
Dynamic Earth Enterprises Limited,Scottish National Party (SNP),"£1,530.00",Rallies and other events,Dynamic Earth Enterprises Limited,y,,,,,,,,,,,,£840.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£517.50,,,,,,,£172.50
Red Shell Productions Ltd,Reform UK,"£24,708.00",Rallies and other events,Red Shell Productions Ltd,y,,,,,,,,,,,,"£7,644.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,564.00",,,,,"£13,860.00"
Quay Weddings Ltd,Scottish National Party (SNP),"£1,000.00",Rallies and other events,Quay Weddings Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,000.00",,,,,,,
Manchester Apollo,Labour Party,"£18,932.22",Rallies and other events,Manchester Apollo,,,,,,,,,,,,,"£18,932.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Strathclyde,Labour Party,"£3,833.78",Rallies and other events,University of Strathclyde,y,,,,,,,,,,,,"£3,335.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£498.78,,,,,,,
Solu4ions,Labour Party,"£37,785.60",Rallies and other events,Solu4ions,y,,,,,,,,,,"£33,057.60",,"£4,728.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Sussex College Group,Labour Party,"£2,171.65",Rallies and other events,East Sussex College Group,y,,,,,,,,,,,,"£3,363.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,013.20",,,,,,,£389.20
Saints Events,Labour Party,"£2,531.00",Rallies and other events,Saints Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,531.00",,,,,,,,,,,,,,,,,,,,,,,
Trust Reservations,Labour Party,"£37,218.85",Rallies and other events,Trust Reservations,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£152.00,"£37,066.85",,,,,,
St Mary in the Castle,Labour Party,"£2,842.75",Rallies and other events,St Mary in the Castle,y,,,,,,,,,,,,"£2,612.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£30.00,,,,£200.00,,,
Methodist International Centre Ltd (The Wesley),Labour Party,"£3,410.00",Rallies and other events,Methodist International Centre Ltd (The Wesley),y,,,,,,,,,,,,"£1,602.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£702.00,,,,,,,"£1,106.00"
Ideal Marriage,Labour Party,"£1,442.50",Rallies and other events,Ideal Marriage,y,,,,,,,,,,,,"£1,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£442.50,,,,,
Radar Event Services Ltd,Reform UK,"£132,561.34",Rallies and other events,Radar Event Services Ltd,y,,,,,,,,,,,,"£93,659.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£22,641.68",,,,,"£16,259.69"
West Point Exeter,Reform UK,"£3,371.52",Rallies and other events,West Point Exeter,y,,,,,,,,,,,,£751.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,619.84",,,,,,,
Carn Brea Leisure Centre,Reform UK,"£1,073.18",Rallies and other events,Carn Brea Leisure Centre,y,,,,,,,,,,,,£698.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£375.18,,,,,,,£153.00
International Convetion Centre Wales,Reform UK,"£18,780.10",Rallies and other events,International Convetion Centre Wales,y,,,,,,,,,,,,"£18,510.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£296.66,,,,,,,
Emmanuel Centre,Reform UK,"£30,128.00",Rallies and other events,Emmanuel Centre,,,,,,,,,,,,,"£20,310.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,036.40",,,,,,,"£8,420.00"
W5 Online,Democratic Unionist Party - D.U.P.,"£1,299.00",Rallies and other events,W5 Online,y,,,,,,,,,,,,£900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£336.00,,,,,,,£63.00
Chester Race Company Ltd,Conservative and Unionist Party,"£1,200.00",Rallies and other events,Chester Race Company Ltd,,,,,,,,,,,,,"£1,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushmore,Conservative and Unionist Party,"£4,740.00",Rallies and other events,Rushmore,,,,,,,,,,,,,"£4,740.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halton CA,Conservative and Unionist Party,"£2,665.00",Rallies and other events,Halton CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,665.00"
The International Centre Telford,Conservative and Unionist Party,"£8,655.56",Rallies and other events,The International Centre Telford,,,,,,,,,,,,,"£8,655.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reading West CA,Conservative and Unionist Party,"£1,782.66",Rallies and other events,Reading West CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,782.66"
Antena Cyf,Plaid Cymru - The Party of Wales,"£5,052.00",Rallies and other events,Antena Cyf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,052.00"
Eisteddfod Genedlaethol Cymru,Plaid Cymru - The Party of Wales,"£3,682.00",Rallies and other events,Eisteddfod Genedlaethol Cymru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,682.00",,,,,,,,"£3,682.00"
Core Event Services (UK) Limited,Scottish National Party (SNP),"£29,822.40",Rallies and other events,Core Event Services (UK) Limited,,,,,,,,,,,,,"£29,822.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coin Street Community Builders,Labour Party,"£2,027.99",Rallies and other events,Coin Street Community Builders,y,,,,,,,,,,,,"£1,980.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£48.00,,,,,,,
York College,Labour Party,"£8,502.00",Rallies and other events,York College,y,,,,,,,,,,,,"£8,472.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£30.00,,,,,,,
Stars & Stripes,Labour Party,"£2,590.00",Rallies and other events,Stars & Stripes,y,,,,,,,,,,,,"£1,204.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£90.00,,,,"£1,296.00",,,
Edinburgh First,Labour Party,"£5,873.75",Rallies and other events,Edinburgh First,y,,,,,,,,,,,,"£5,832.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£41.25,,,,,,,
Fullwood Park Limited,Labour Party,"£2,100.00",Rallies and other events,Fullwood Park Limited,,,,,,,,,,,,,"£2,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Society of Medicine,Labour Party,"£4,999.80",Rallies and other events,Royal Society of Medicine,y,,,,,,,,,,,,"£4,920.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£79.80,,,,,,,
Sporting Lodge Inns,Labour Party,"£1,038.84",Rallies and other events,Sporting Lodge Inns,,,,,,,"£1,038.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Centre,Labour Party,"£6,638.40",Rallies and other events,Emmanuel Centre,y,,,,,,,,,,,,"£6,570.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£68.40,,,,,,,
Conference Aston,Labour Party,"£4,873.32",Rallies and other events,Conference Aston,y,,,,,,,,,,,,"£4,332.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£541.32,,,,,,,
The Saville Group,Labour Party,"£5,085.12",Rallies and other events,The Saville Group,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,509.12",,,,"£3,576.00",,,,
The International Centre,Reform UK,"£3,150.00",Rallies and other events,The International Centre,,,,,,,,,,,,,"£3,150.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abbey Hill Cottages,Reform UK,"£2,400.00",Rallies and other events,Abbey Hill Cottages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,400.00",,,,,,
Raccoon London Ltd,Reform UK,"£24,420.00",Rallies and other events,Raccoon London Ltd,,,,,,,"£24,420.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celtic Manor Resort,Reform UK,"£2,965.00",Rallies and other events,Celtic Manor Resort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,965.00",,,,,,
Church House Conference Centre Ltd,Reform UK,"£11,951.10",Rallies and other events,Church House Conference Centre Ltd,y,,,,,,,,,,,,"£2,520.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£71.10,,,,,,,"£9,360.00"
Sedgefield Steeplechase Company,Reform UK,"£8,867.68",Rallies and other events,Sedgefield Steeplechase Company,y,,,,,,,,,,,,"£8,463.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£404.56,,,,,,,
Atmosphere Venues Ltd,Reform UK,"£11,922.00",Rallies and other events,Atmosphere Venues Ltd,y,,,,,,,,,,,,"£11,190.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£480.00,,,£252.00,,,,
Vinyl Impressions,Reform UK,"£4,428.00",Rallies and other events,Vinyl Impressions,y,,,,,,,,"£1,572.00",,,,"£2,856.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amnesty International,Co-operative Party,"£3,154.00",Rallies and other events,Amnesty International,y,,,,,,,,,,,,"£2,490.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£504.00,,,,,,,£160.00
Wycombe CA,Conservative and Unionist Party,"£3,037.62",Rallies and other events,Wycombe CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,037.62"
Royal Welsh Show,Conservative and Unionist Party,"£2,494.08",Rallies and other events,Royal Welsh Show,,,,,,,,,,,,,"£2,494.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford CA,Conservative and Unionist Party,"£6,730.60",Rallies and other events,Bedford CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,730.60"
Cambridge CA,Conservative and Unionist Party,"£1,782.20",Rallies and other events,Cambridge CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,782.20"
Catalyst Event Production Services Ltd,Scottish National Party (SNP),"£10,296.00",Rallies and other events,Catalyst Event Production Services Ltd,,,,,,,,,,,,,"£10,296.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Take Projections Ltd,Scottish National Party (SNP),"£3,000.00",Rallies and other events,Double Take Projections Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000.00",,,,
Loughborough Student Union,Labour Party,"£4,200.00",Rallies and other events,Loughborough Student Union,y,,,,,,,,,,,,"£2,880.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£120.00,,,,"£1,200.00",,,
The Subs Rooms,Labour Party,"£1,622.40",Rallies and other events,The Subs Rooms,y,,,,,,,,,,,,£672.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£950.40,,,,,,,
East Sussex College Group,Labour Party,"£5,766.35",Rallies and other events,East Sussex College Group,y,,,,,,,,,,,,"£2,715.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,013.20",,,,£648.00,,,£389.20
Nightingale Touring LLP,Labour Party,"£40,000.00",Rallies and other events,Nightingale Touring LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£40,000.00"
Bolton Whites Hotel,Labour Party,"£3,533.50",Rallies and other events,Bolton Whites Hotel,y,,,,,,,,,,,,"£2,675.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£50.00,,,,£808.50,,,
The Queen Elizabeth 11 Centre,Reform UK,"£13,998.66",Rallies and other events,The Queen Elizabeth 11 Centre,y,,,,,,,,,,,,"£12,795.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,203.60",,,,,,,
Prime Venue Ltd,Reform UK,"£1,050.00",Rallies and other events,Prime Venue Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,050.00"
Olympia Ltd,Reform UK,"£7,403.09",Rallies and other events,Olympia Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,403.09"
Clapham Studios,Conservative and Unionist Party,"£1,156.80",Rallies and other events,Clapham Studios,y,,,,,,,,,,,,£978.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£178.80,,,,
Atmosphere Venues Ltd,Conservative and Unionist Party,"£4,200.00",Rallies and other events,Atmosphere Venues Ltd,,,,,,,,,,,,,"£4,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loopup,Conservative and Unionist Party,"£2,401.82",Rallies and other events,Loopup,,,,,,,,,,,,,"£2,401.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGI,Conservative and Unionist Party,"£285,232.35",Rallies and other events,MGI,,,,,,,,,,,,,"£285,232.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairns & Scott Caterhire Ltd,Scottish National Party (SNP),"£1,016.00",Rallies and other events,Cairns & Scott Caterhire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,016.00",,,,
Totally Flirt Limited,Reform UK,"£30,000.00",Rallies and other events,Totally Flirt Limited,,,,,,,,,,,,,"£30,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leeds Beckett Students Union,Labour Party,"£4,446.00",Rallies and other events,Leeds Beckett Students Union,,,,,,,,,,,,,"£4,446.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southbank Centre,Labour Party,"£5,100.00",Rallies and other events,Southbank Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,100.00"
Midnight Mango Ltd,Labour Party,"£6,000.00",Rallies and other events,Midnight Mango Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,000.00"
All Seasons,Labour Party,"£2,476.20",Rallies and other events,All Seasons,y,,,,,,,,,,,,"£1,656.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£820.20,,,
Firstsite Enterprises,Labour Party,"£2,268.00",Rallies and other events,Firstsite Enterprises,,,,,,,,,,,,,"£2,268.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O2 City Hall,Labour Party,"£8,723.99",Rallies and other events,O2 City Hall,,,,,,,,,,,,,"£8,723.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London Borough of Hillingdon,Labour Party,"£1,070.38",Rallies and other events,London Borough of Hillingdon,y,,,,,,,,,,,,£825.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£245.38,,,
Motion Events,Labour Party,"£3,600.00",Rallies and other events,Motion Events,,,,,,,,,,,,,"£3,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battersea Arts Centre,Labour Party,"£8,445.59",Rallies and other events,Battersea Arts Centre,y,,,,,,,,,,,,"£8,157.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£288.00,,,,,,,
Quayside Exchange,Reform UK,"£1,415.52",Rallies and other events,Quayside Exchange,y,,,,,,,,,,,,£984.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£431.52,,,,,,,
Fishburn Workingmen's Club,Reform UK,"£1,828.13",Rallies and other events,Fishburn Workingmen's Club,y,,,,,,,,,,,,£180.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,648.13",,,,,,,
We The Curious,Green Party,"£1,080.00",Rallies and other events,We The Curious,,,,,,,,,,,,,"£1,080.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burgoynes,Conservative and Unionist Party,"£1,455.30",Rallies and other events,Burgoynes,,,,,,,,,,,,,"£1,455.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent Event Centre,Conservative and Unionist Party,"£2,020.80",Rallies and other events,Kent Event Centre,y,,,,,,,,,,,,"£1,992.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£28.80,,,,,,,
Greenwich Leisure Limited,Conservative and Unionist Party,"£30,000.00",Rallies and other events,Greenwich Leisure Limited,,,,,,,,,,,,,"£30,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Cambridgeshire CA,Conservative and Unionist Party,"£3,848.00",Rallies and other events,South Cambridgeshire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,848.00"
UKIP Trading Ltd,UK Independence Party (UKIP),"£1,680.00",Rallies and other events,UKIP Trading Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,680.00"
Oval Digbeth,Labour Party,"£5,112.00",Rallies and other events,Oval Digbeth,y,,,,,,,,,,,,"£4,776.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£336.00,,,,,,,
Invisible Wind Factory,Labour Party,"£6,682.68",Rallies and other events,Invisible Wind Factory,y,,,,,,,,,,,,"£8,549.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£133.08,,,,,,,
Birmingham City University,Labour Party,"£2,552.43",Rallies and other events,Birmingham City University,y,,,,,,,,,,,,"£2,244.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£144.75,,,,,,,
Park Regis Birmingham,Labour Party,"£6,114.00",Rallies and other events,Park Regis Birmingham,y,,,,,,,,,,,,"£6,044.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£70.00,,,,,,,
Princess Pavillion & Gyllyngdune Gardens,Labour Party,"£2,735.40",Rallies and other events,Princess Pavillion & Gyllyngdune Gardens,,,,,,,,,,,,,"£2,735.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mediacity UK,Labour Party,"£2,563.20",Rallies and other events,Mediacity UK,,,,,,,,,,,,,"£2,563.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackpool Football Club,Labour Party,"£1,238.40",Rallies and other events,Blackpool Football Club,y,,,,,,,,,,,,"£1,104.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£134.40,,,,,,,
Duke Of Cornwall Hotel,Reform UK,"£1,148.00",Rallies and other events,Duke Of Cornwall Hotel,y,,,,,,,,,,,,£357.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£502.50,,,,£288.00,,,£97.50
Nice and Easy,Reform UK,"£52,458.00",Rallies and other events,Nice and Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£52,458.00",,,,,,,,,,,,,,,,,,,,,,,
Rainton Meadows Arena,Reform UK,"£9,887.10",Rallies and other events,Rainton Meadows Arena,,,,,,,,,,,,,"£9,887.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wise Secur,Conservative and Unionist Party,"£6,341.10",Rallies and other events,Wise Secur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,341.10",,,
